Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
6032,0.4,Very Good,D,VS1,63.2,60.0,4.65,4.69,2.95,963
21310,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4469
16116,0.9,Very Good,D,SI1,59.5,57.0,6.19,6.34,3.73,4419
17346,0.3,Ideal,E,VVS2,60.8,57.0,4.33,4.35,2.64,742
8652,0.79,Ideal,E,SI2,61.0,57.0,6.0,5.95,3.65,3390
21176,0.7,Fair,I,SI1,65.0,56.0,5.6,5.5,3.61,1720
2566,1.2,Very Good,H,SI1,61.6,61.0,6.81,6.77,4.18,6350
11514,1.26,Premium,H,SI2,60.9,57.0,7.03,6.96,4.26,5434
8227,0.33,Very Good,F,SI1,60.9,54.0,4.47,4.52,2.73,588
4371,0.71,Premium,H,SI1,61.0,58.0,5.75,5.67,3.49,1883
5406,1.01,Very Good,H,SI1,62.6,61.0,6.36,6.39,3.99,4622
22584,0.33,Ideal,F,IF,61.2,56.0,4.47,4.49,2.74,1240
3203,0.46,Ideal,E,VVS2,62.6,55.0,4.92,4.95,3.09,1657
3790,0.34,Ideal,E,SI1,61.4,54.0,4.53,4.5,2.77,765
8355,0.54,Ideal,I,IF,60.8,56.0,5.28,5.37,3.24,1669
4812,0.32,Ideal,E,VVS2,60.4,59.0,4.45,4.49,2.7,779
1249,0.41,Ideal,E,VS1,60.4,55.0,4.85,4.89,2.94,1115
6965,1.11,Ideal,D,SI2,61.6,55.0,6.66,6.62,4.09,5648
24081,1.5,Premium,H,VS2,62.2,58.0,7.27,7.36,4.55,10291
12473,0.31,Premium,H,IF,61.7,58.0,4.36,4.33,2.68,1046
13602,0.41,Ideal,D,VS1,62.6,55.0,4.75,4.77,2.98,1019
26171,1.01,Premium,G,SI2,63.0,58.0,6.34,6.29,3.98,4038
24747,0.34,Ideal,D,VS2,60.6,57.0,4.51,4.53,2.74,805
3316,0.78,Fair,H,VS2,54.7,67.0,6.25,6.15,3.4,2691
19335,0.9,Ideal,F,SI2,61.9,56.0,6.19,6.24,3.85,3796
3151,0.32,Ideal,G,SI1,61.3,56.0,4.39,4.42,2.7,477
11775,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
15419,0.32,Premium,G,VVS2,61.7,59.0,4.37,4.41,2.71,730
15018,1.51,Ideal,G,SI1,61.1,57.0,7.46,7.4,4.54,11465
5954,0.61,Premium,F,SI2,60.9,58.0,5.44,5.52,3.34,1303
16152,0.34,Very Good,D,SI1,62.8,58.0,4.44,4.48,2.8,626
1807,0.4,Very Good,H,VVS2,63.2,55.0,4.73,4.7,2.98,1125
20589,0.71,Good,D,VS1,63.4,55.0,5.61,5.69,3.58,2816
17112,2.02,Ideal,G,SI2,61.7,57.0,8.15,8.1,5.01,17265
10764,0.92,Very Good,F,SI1,63.8,56.0,6.12,6.17,3.92,3920
16977,0.51,Ideal,G,VS2,60.7,56.0,5.18,5.23,3.16,1557
11403,0.3,Premium,D,SI1,62.5,58.0,4.31,4.27,2.68,709
10785,0.3,Ideal,I,VS1,62.5,54.0,4.29,4.32,2.69,473
25729,0.72,Premium,E,VS2,60.3,59.0,5.84,5.8,3.51,2822
9321,0.75,Very Good,F,VS1,57.9,62.0,5.96,6.0,3.46,3268
16357,0.5,Good,E,SI1,62.5,59.0,5.04,5.07,3.16,1293
6096,1.02,Ideal,H,SI2,61.4,58.0,6.47,6.52,3.99,4766
23546,0.46,Premium,G,VS1,62.8,57.0,4.92,4.83,3.06,1087
22320,0.3,Ideal,H,VVS1,61.9,55.0,4.32,4.34,2.68,684
21401,0.42,Ideal,F,VS1,,57.0,4.84,4.87,2.96,1031
9791,0.3,Premium,G,VVS2,61.0,60.0,4.3,4.32,2.63,684
18036,1.2,Good,G,SI2,,54.0,6.75,6.71,4.28,5141
24408,1.02,Premium,H,VS1,62.1,59.0,6.38,6.43,3.98,5469
11246,0.56,Ideal,F,VS2,61.3,54.0,5.34,5.37,3.28,1723
19644,0.53,Very Good,F,SI1,61.6,57.0,5.16,5.23,3.2,1359
18245,0.71,Premium,G,SI1,62.8,61.0,5.64,5.59,3.53,2215
13770,0.5,Premium,J,SI1,60.7,58.0,5.13,5.11,3.11,1125
25340,0.7,Premium,F,SI1,60.2,58.0,5.76,5.7,3.45,2319
1076,0.63,Premium,F,VS2,61.0,61.0,5.6,5.49,3.38,2211
23994,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5329
23904,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3734
9374,0.4,Very Good,G,VVS2,62.5,60.0,4.65,4.7,2.92,982
23929,0.41,Ideal,G,VS1,62.4,57.0,4.7,4.75,2.95,899
6671,1.26,Ideal,E,SI2,62.4,57.0,6.91,6.85,4.29,4939
7383,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,777
8908,0.36,Ideal,F,VS1,61.9,56.0,4.59,4.56,2.83,1013
10957,0.47,Ideal,I,VS2,62.1,53.0,4.99,5.02,3.11,884
20725,0.61,Premium,H,SI1,59.5,62.0,5.55,5.51,3.29,1382
13506,0.76,Very Good,H,SI1,61.4,57.0,5.89,5.94,3.63,2557
5854,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1351
15889,1.12,Premium,J,SI1,62.7,55.0,6.65,6.61,4.16,4064
19910,0.32,Premium,H,SI1,61.8,56.0,4.43,4.4,2.73,591
11226,0.31,Good,H,VS1,63.6,55.0,4.32,4.29,2.74,698
8221,1.5,Very Good,E,SI2,63.3,57.0,7.28,7.23,4.59,7728
7931,0.31,Ideal,D,VVS2,62.0,56.0,4.37,4.34,2.7,982
5458,0.9,Very Good,I,SI1,62.6,58.0,6.08,6.15,3.83,3220
1592,0.75,Premium,D,SI2,61.3,59.0,5.88,5.83,3.59,1858
25330,0.71,Ideal,D,VS2,61.0,56.0,5.76,5.81,3.53,3838
4293,0.57,Ideal,D,VS2,62.1,56.0,5.34,5.29,3.3,1963
24588,0.92,Good,E,SI1,63.2,58.0,6.16,6.18,3.9,4258
17501,0.31,Ideal,D,VS2,62.1,54.0,4.36,4.34,2.7,942
2513,0.57,Premium,H,VVS1,61.6,58.0,5.39,5.35,3.31,2172
19776,0.57,Ideal,G,VS1,59.3,57.0,5.42,5.45,3.23,1942
21757,0.24,Ideal,G,VS1,61.8,56.0,3.99,4.04,2.48,442
26358,1.01,Good,G,VVS2,63.2,59.0,6.27,6.35,3.99,7137
11315,1.2,Premium,J,VS2,60.8,60.0,6.85,6.89,4.18,4839
15284,0.56,Ideal,I,VS2,62.2,57.0,5.27,5.28,3.28,1417
23901,1.0,Ideal,E,VS2,62.8,57.0,6.37,6.34,3.99,6720
8183,0.51,Premium,J,SI1,62.6,59.0,5.1,5.06,3.18,1020
22411,1.51,Very Good,H,VS2,62.8,58.0,7.21,7.28,4.55,10225
6637,0.29,Ideal,D,VVS2,62.8,56.0,4.23,4.3,2.68,664
20147,0.71,Very Good,I,SI2,61.1,56.0,5.75,5.79,3.53,1938
13518,0.5,Very Good,E,VS2,63.4,58.0,5.08,5.05,3.21,1583
19224,0.73,Ideal,G,VVS1,61.3,56.0,5.79,5.82,3.56,3667
428,0.9,Good,I,SI2,60.9,63.0,6.13,6.21,3.76,2680
7631,0.95,Good,F,SI2,59.7,57.0,6.41,6.45,3.84,3750
15409,0.9,Very Good,E,VS2,61.1,63.0,6.17,6.2,3.78,4134
12150,0.72,Very Good,F,VS1,62.2,58.0,5.75,5.7,3.56,2804
25250,0.27,Ideal,G,VVS1,62.5,56.0,4.15,4.18,2.6,627
26778,0.43,Ideal,H,SI1,62.5,57.0,4.79,4.84,3.01,716
3092,0.3,Very Good,D,VVS2,63.5,58.0,4.31,4.23,2.71,1010
23445,1.23,Premium,D,VS2,59.3,59.0,7.03,6.96,4.15,9836
5792,1.03,Ideal,D,VS1,61.8,56.0,6.46,6.54,4.02,8612
23435,0.52,Very Good,F,SI1,61.9,58.0,5.1,5.15,3.17,1298
7378,1.0,Very Good,I,SI1,63.2,56.0,6.37,6.31,4.01,4088
21774,1.0,Ideal,D,SI1,61.9,57.0,6.39,6.41,3.96,5804
9900,2.3,Premium,J,SI1,59.6,59.0,8.61,8.56,5.12,12499
17413,0.37,Ideal,J,SI1,62.2,53.0,4.63,4.67,2.89,451
14134,1.01,Very Good,E,SI1,62.9,58.0,6.35,6.41,4.01,5499
18907,0.52,Ideal,H,VS2,61.8,56.0,5.19,5.16,3.2,1573
18214,1.5,Premium,I,SI2,60.8,58.0,7.34,7.24,4.43,7526
1626,0.55,Ideal,E,SI1,60.1,57.0,5.36,5.38,3.22,1621
1512,0.33,Premium,G,VS1,62.4,59.0,4.47,4.41,2.77,854
24798,0.54,Ideal,F,VS1,61.8,54.0,5.24,5.27,3.25,1724
1746,0.9,Premium,G,SI1,60.6,60.0,6.22,6.15,3.75,3407
3906,1.02,Very Good,G,VVS1,63.0,58.0,6.4,6.43,4.04,7657
21037,1.21,Very Good,I,SI2,62.1,59.0,6.8,6.86,4.24,4791
7775,1.2,Premium,H,SI1,62.4,59.0,6.72,6.68,4.18,5592
10494,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,776
19821,0.52,Good,H,SI1,57.6,61.0,5.34,5.32,3.07,1056
24793,0.76,Ideal,H,SI1,61.4,55.0,5.82,5.9,3.6,3050
3595,1.31,Premium,H,VS2,59.8,58.0,7.19,7.09,4.27,7732
22101,1.6,Ideal,G,VS1,62.0,57.0,7.47,7.43,4.62,9856
16489,0.61,Ideal,D,SI1,62.1,55.0,5.42,5.43,3.37,1752
19902,0.4,Good,D,VVS2,60.2,63.0,4.74,4.8,2.87,1135
13757,0.31,Premium,E,SI2,61.2,61.0,4.37,4.36,2.67,558
19606,0.81,Very Good,H,VS1,63.6,57.0,5.87,5.9,3.74,3104
9559,1.24,Ideal,H,VVS2,62.0,56.0,6.92,6.86,4.27,8069
22119,0.32,Ideal,G,VVS1,61.2,56.0,4.42,4.44,2.71,814
18014,2.06,Premium,E,SI2,58.8,58.0,8.42,8.35,4.93,14634
26270,0.43,Ideal,G,VS1,62.3,56.0,4.85,4.82,3.01,1008
807,1.02,Very Good,E,VVS1,62.6,56.0,6.35,6.5,4.02,9498
26265,1.01,Very Good,I,SI1,62.9,58.0,6.34,6.37,4.0,4166
13043,0.3,Good,G,IF,63.8,55.0,4.28,4.24,2.72,956
10999,1.5,Very Good,H,VS2,62.8,57.0,7.25,7.3,4.57,10959
999,0.52,Good,E,VS2,61.5,61.0,5.16,5.09,3.15,1660
1810,0.38,Ideal,G,VS1,62.5,56.0,4.64,4.58,2.88,998
651,2.01,Good,G,SI2,63.6,59.0,7.97,7.9,5.05,11096
13073,0.55,Ideal,H,SI1,62.1,56.0,5.2,5.26,3.25,1319
24922,0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,4355
26642,0.54,Premium,H,VVS2,60.6,60.0,5.31,5.29,3.21,1786
822,0.26,Ideal,I,VS2,61.8,55.0,4.12,4.17,2.56,371
7572,0.36,Premium,D,SI1,60.4,58.0,4.64,4.6,2.79,851
15505,0.39,Very Good,G,SI1,58.9,61.0,4.74,4.76,2.8,703
17665,1.54,Ideal,G,VS1,61.2,56.0,7.45,7.46,4.57,14278
20251,1.08,Ideal,G,SI1,61.8,56.0,6.55,6.58,4.06,5256
16025,0.41,Premium,E,VVS1,60.7,58.0,4.8,4.86,2.93,1367
13249,0.57,Good,H,VS1,63.7,51.0,5.36,5.29,3.39,1728
14371,0.31,Ideal,D,SI1,61.8,56.0,4.34,4.37,2.69,571
17279,0.69,Ideal,F,VVS1,61.6,56.0,5.69,5.71,3.51,3784
15502,1.01,Very Good,E,SI2,62.4,58.0,6.36,6.42,3.99,4355
1762,1.12,Very Good,H,SI2,60.9,60.0,6.71,6.76,4.1,4498
26728,0.34,Ideal,G,VS2,61.4,57.0,4.51,4.48,2.76,765
24206,2.22,Good,I,SI1,57.8,58.0,8.58,8.54,4.95,17151
22953,0.71,Very Good,E,SI1,62.0,55.0,5.72,5.76,3.56,2420
18155,0.9,Very Good,F,VS2,62.3,58.0,6.14,6.16,3.83,4924
19906,1.23,Premium,F,VS1,61.3,60.0,6.94,6.9,4.24,9489
11840,0.23,Very Good,E,VVS2,61.2,60.0,3.97,4.0,2.44,505
17219,1.01,Very Good,D,SI2,61.8,60.0,6.37,6.41,3.95,4588
22173,1.72,Premium,H,VS2,59.5,60.0,7.79,7.75,4.62,11455
635,0.91,Premium,F,SI2,61.4,60.0,6.21,6.23,3.82,3682
18508,0.7,Very Good,J,VS2,63.3,58.0,5.61,5.63,3.56,2044
4614,0.51,Very Good,E,SI1,62.2,55.0,5.09,5.11,3.17,1318
16212,0.56,Very Good,H,VS1,59.8,56.0,5.35,5.38,3.21,1688
5499,2.0,Fair,H,SI2,65.3,55.0,7.88,7.79,5.12,10752
14274,0.54,Ideal,H,VS2,60.1,57.0,5.33,5.28,3.19,1439
19274,1.37,Very Good,H,VS1,62.0,59.0,7.08,7.12,4.4,9046
14895,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
21590,1.11,Very Good,H,SI2,59.8,60.0,6.66,6.75,4.01,4456
1861,1.13,Fair,I,VS2,55.9,67.0,7.05,6.94,3.9,4695
12444,1.0,Ideal,G,SI2,62.3,56.0,6.46,6.44,3.96,4861
6484,0.81,Very Good,G,SI2,62.9,56.9,5.89,5.96,3.73,2493
9569,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5373
22440,1.01,Very Good,G,SI2,63.1,55.0,6.36,6.31,4.0,3507
25980,1.21,Premium,J,VS2,61.9,58.0,6.84,6.79,4.22,4968
17474,1.22,Premium,H,SI1,61.9,56.0,6.89,6.84,4.25,6354
7673,1.05,Ideal,F,VVS2,60.5,55.0,6.67,6.58,4.01,10011
13146,2.43,Very Good,H,SI2,63.2,57.0,8.56,8.5,5.39,16170
16827,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,1966
24736,1.02,Ideal,D,SI1,,56.0,6.51,6.56,4.0,6040
7677,0.53,Premium,G,VS2,62.6,58.0,5.18,5.11,3.22,1607
24595,0.7,Very Good,G,SI1,64.3,56.0,5.56,5.58,3.58,2517
15831,0.32,Ideal,D,SI1,60.8,57.0,4.44,4.41,2.69,756
3167,0.42,Ideal,E,VS2,61.6,57.0,4.79,4.82,2.96,908
3124,0.38,Ideal,F,IF,62.2,55.0,4.66,4.64,2.89,1397
16808,0.29,Ideal,F,VVS1,61.7,55.0,4.25,4.28,2.63,815
24646,2.25,Fair,G,I1,64.9,58.0,8.15,8.12,5.28,7069
14104,1.31,Very Good,I,SI1,62.6,59.0,6.97,6.86,4.33,6686
13526,1.06,Ideal,G,VS2,62.7,55.0,6.53,6.49,4.08,6411
21077,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01,7064
25018,0.41,Ideal,H,SI1,61.5,55.0,4.78,4.81,2.95,763
12739,1.06,Ideal,H,VVS2,61.8,60.0,6.52,6.49,4.02,6698
26912,0.9,Very Good,F,SI2,63.1,56.0,6.18,6.12,3.88,3457
23082,0.3,Ideal,D,VS1,62.2,56.0,4.31,4.27,2.67,835
7810,0.52,Ideal,D,SI1,61.8,56.0,5.18,5.15,3.19,1605
9536,0.26,Very Good,E,VVS2,61.5,58.0,4.08,4.12,2.52,597
16030,1.07,Very Good,H,VS2,61.3,58.0,6.59,6.62,4.05,5820
22952,1.2,Very Good,F,VVS1,59.8,63.0,6.82,6.8,4.07,11913
10033,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,631
6551,2.19,Very Good,I,SI2,60.3,60.0,8.29,8.33,5.01,15907
7845,1.21,Very Good,F,VS2,60.1,55.0,6.91,7.01,4.18,8711
21453,0.43,Premium,H,I1,62.0,59.0,4.78,4.83,2.98,452
16539,3.0,Good,I,I1,57.0,64.0,9.38,9.31,5.33,10863
12096,0.41,Ideal,D,VVS1,,56.0,4.77,4.74,2.98,1413
9720,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
4455,0.71,Premium,H,VS1,62.4,58.0,5.73,5.68,3.56,2572
24706,0.31,Very Good,H,VS1,62.8,58.0,4.29,4.31,2.7,544
12067,0.41,Premium,E,SI1,58.8,62.0,4.87,4.85,2.86,852
10722,0.33,Premium,I,VVS2,62.2,59.0,4.41,4.47,2.76,579
21330,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37,7148
6857,0.56,Ideal,H,VVS2,62.1,57.0,5.26,5.3,3.27,1745
16160,0.57,Ideal,G,VS1,62.5,54.2,5.29,5.31,3.31,1943
5343,0.79,Ideal,F,SI1,61.3,56.0,5.96,6.01,3.67,3163
10139,0.4,Premium,F,VS1,61.9,59.0,4.67,4.7,2.9,982
13162,0.85,Fair,J,I1,65.5,59.0,5.95,5.82,3.86,1334
25232,0.3,Ideal,E,IF,62.6,53.0,4.29,4.33,2.7,943
4530,0.3,Very Good,G,VVS2,62.9,55.0,4.3,4.32,2.71,684
12367,1.1,Ideal,G,SI1,61.6,56.0,6.59,6.68,4.09,5610
11215,0.28,Very Good,H,VS2,61.4,57.0,4.21,4.23,2.59,376
23001,1.0,Fair,H,VS1,64.1,60.0,6.3,6.22,4.01,4732
10487,0.33,Premium,E,SI1,61.1,58.0,4.47,4.43,2.72,743
16443,0.41,Ideal,D,SI1,60.3,57.0,4.82,4.86,2.92,791
8138,0.42,Ideal,G,VVS2,62.7,56.0,4.74,4.77,2.98,1031
4646,1.01,Ideal,F,SI1,60.0,56.0,6.55,6.49,3.91,5274
5240,1.01,Very Good,H,VS1,63.5,56.0,6.32,6.27,4.0,4412
4857,0.31,Ideal,D,VS2,62.0,55.0,4.35,4.33,2.69,942
12927,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2123
4797,0.33,Ideal,H,VS1,62.2,53.3,4.45,4.48,2.77,592
11087,1.03,Premium,D,SI1,63.0,59.0,6.44,6.39,4.04,5653
26370,1.54,Ideal,I,VS1,61.3,55.0,7.39,7.47,4.56,12401
2797,0.51,Premium,D,VVS2,60.8,60.0,5.23,5.14,3.15,2387
11084,0.48,Ideal,F,IF,62.0,54.0,5.0,5.05,3.11,2059
24765,2.02,Very Good,G,SI2,63.3,59.0,8.05,7.96,5.07,13554
21616,1.71,Premium,H,VS1,58.1,62.0,8.02,7.84,4.61,11161
20063,1.36,Ideal,F,VVS1,61.3,57.0,7.23,7.13,4.4,15386
15164,0.32,Ideal,H,VS2,62.0,55.0,4.38,4.4,2.72,505
8234,0.57,Ideal,F,VS1,61.9,55.0,5.34,5.32,3.3,2189
7090,0.33,Very Good,I,VVS1,62.5,61.0,4.38,4.42,2.75,608
21262,0.34,Premium,E,VS2,61.1,60.0,4.48,4.45,2.73,956
21188,0.33,Premium,E,VS2,60.7,58.0,4.47,4.49,2.72,723
534,0.71,Ideal,G,VVS2,60.7,57.0,5.81,5.78,3.52,2843
3477,0.7,Ideal,I,VS2,61.2,55.0,5.75,5.77,3.53,2249
13598,0.4,Ideal,I,VVS2,62.6,54.0,4.69,4.73,2.95,751
16436,0.54,Premium,E,SI1,62.2,61.0,5.24,5.15,3.23,1375
12442,0.43,Premium,G,VS2,61.2,58.0,4.84,4.9,2.98,867
19679,0.33,Premium,H,VS2,62.3,58.0,4.38,4.41,2.74,521
3306,1.31,Ideal,I,VS2,62.4,57.0,6.93,6.97,4.34,6338
15833,1.01,Premium,G,VS2,61.6,60.0,6.51,6.42,3.98,6108
18881,0.3,Premium,G,VVS1,61.3,58.0,4.33,4.29,2.64,945
8823,0.43,Premium,H,SI1,59.0,58.0,4.93,4.96,2.92,716
3028,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,1109
4525,1.03,Good,J,SI1,63.6,57.0,6.38,6.29,4.03,2855
3325,1.02,Premium,F,VS2,61.3,58.0,6.54,6.42,3.97,6597
1051,0.54,Very Good,G,SI1,62.8,59.0,5.14,5.18,3.24,1392
26393,0.3,Premium,H,VS1,61.0,58.0,4.28,4.31,2.62,526
22064,2.03,Ideal,H,SI1,60.8,57.0,8.24,8.18,4.99,18026
9903,1.01,Ideal,H,SI1,61.2,56.0,6.44,6.47,3.95,5664
15821,0.51,Very Good,E,SI1,60.8,57.0,5.19,5.24,3.17,1438
10716,1.58,Ideal,H,VS1,60.4,57.0,7.55,7.65,4.59,13950
22196,0.72,Very Good,H,VS2,60.8,59.0,5.74,5.77,3.55,2550
24859,0.7,Fair,H,SI1,61.0,66.0,5.68,5.64,3.45,1995
3655,1.01,Very Good,F,VS2,63.6,59.0,6.3,6.34,4.02,6714
11438,1.51,Premium,G,VVS2,60.9,58.0,7.38,7.42,4.51,15164
11279,0.3,Ideal,G,SI1,62.0,58.0,4.27,4.29,2.65,477
14,0.71,Ideal,D,SI2,61.6,55.0,5.74,5.76,3.54,2767
19304,0.42,Very Good,D,VS2,63.2,58.0,4.77,4.79,3.02,910
23077,0.71,Ideal,E,SI2,59.3,56.0,5.89,5.84,3.48,2388
21563,0.9,Ideal,J,IF,62.2,57.0,6.17,6.14,3.83,3677
22770,1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,7589
1169,1.02,Ideal,F,SI2,62.4,55.0,6.46,6.43,4.02,4662
21904,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,7592
5178,0.75,Ideal,G,SI1,61.6,55.0,5.82,5.86,3.6,2902
19316,0.32,Ideal,E,IF,62.0,55.0,4.37,4.41,2.72,944
7830,0.41,Premium,E,SI2,60.0,59.0,4.78,4.82,2.88,683
14749,0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,719
4375,1.03,Premium,G,SI2,60.6,60.0,6.53,6.5,3.95,4557
14038,0.42,Ideal,I,VVS1,60.2,57.0,4.85,4.88,2.93,884
20065,1.51,Very Good,I,SI1,63.1,56.0,7.28,7.33,4.61,7891
18223,0.31,Ideal,G,IF,61.0,56.0,4.37,4.39,2.67,924
17621,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
7327,1.82,Premium,I,VS1,61.4,60.0,7.8,7.83,4.8,13813
4406,0.93,Ideal,H,VS1,62.7,54.0,6.25,6.2,3.9,4265
2008,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,3105
24791,1.12,Ideal,F,SI2,61.6,57.0,6.68,6.66,4.11,4720
10632,0.33,Very Good,D,VS2,62.8,54.0,4.43,4.46,2.79,781
6709,0.33,Very Good,I,IF,62.0,58.0,4.44,4.46,2.76,694
15777,0.37,Good,H,VS2,63.7,55.0,4.56,4.54,2.9,749
2398,2.2,Ideal,H,SI2,62.6,55.0,8.34,8.31,5.21,14408
6144,0.9,Ideal,E,SI2,61.9,54.0,6.23,6.18,3.84,3958
3900,1.01,Ideal,G,SI1,61.6,57.0,6.4,6.32,3.92,5273
22875,0.43,Premium,G,IF,61.4,59.0,4.79,4.85,2.96,1433
692,0.52,Ideal,D,VS1,61.3,56.0,5.21,5.22,3.2,2550
7605,1.02,Ideal,F,SI2,61.4,56.0,6.47,6.5,3.98,4578
4481,0.53,Ideal,E,VS2,62.7,54.0,5.15,5.18,3.24,1721
11807,1.09,Premium,G,VS1,62.5,59.0,6.57,6.54,4.1,6951
25938,1.5,Good,H,VS1,64.2,56.0,7.3,7.09,4.62,8749
1682,0.33,Ideal,E,VS2,61.2,56.0,4.45,4.47,2.73,723
11937,1.5,Good,D,SI1,63.1,57.0,7.24,7.31,4.59,11756
21234,0.31,Ideal,H,VS2,61.2,59.0,4.36,4.4,2.68,515
18493,1.03,Ideal,F,VS2,60.7,56.0,6.58,6.56,3.99,6662
994,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,526
17157,1.31,Ideal,I,VS1,62.2,57.0,7.0,7.03,4.36,7751
17563,1.15,Ideal,J,VS2,60.7,55.0,6.77,6.83,4.13,5125
20408,1.01,Very Good,J,SI1,62.2,57.0,6.35,6.39,3.96,4295
21574,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,720
15826,0.37,Very Good,E,SI2,61.6,56.0,4.61,4.65,2.85,493
1849,1.03,Ideal,G,SI2,62.3,59.0,6.44,6.46,4.02,4928
20605,1.24,Premium,J,VS2,61.4,59.0,6.91,6.83,4.22,5026
12208,1.51,Ideal,H,VS2,62.2,57.0,7.29,7.33,4.55,11435
13479,0.41,Ideal,E,VS1,62.7,57.0,4.72,4.76,2.97,1079
8937,1.06,Ideal,I,SI1,62.2,56.0,6.49,6.53,4.05,4313
1584,0.38,Premium,D,VVS1,61.4,59.0,4.63,4.66,2.85,1400
10832,0.7,Ideal,E,SI1,62.7,57.0,5.64,5.66,3.54,2614
16576,0.65,Ideal,E,IF,62.3,56.0,5.52,5.56,3.45,4184
14594,1.04,Ideal,F,SI1,62.1,56.0,6.54,6.47,4.04,4426
5417,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1040
24177,0.51,Ideal,F,VS2,62.9,55.0,5.12,5.08,3.21,1687
7463,1.12,Premium,G,VS1,58.4,58.0,6.87,6.84,4.0,7338
9748,1.84,Premium,H,SI1,59.7,58.0,8.01,7.98,4.77,13905
12090,0.4,Premium,G,SI1,61.4,60.0,4.67,4.71,2.88,702
1808,1.17,Premium,G,SI1,62.6,55.0,6.75,6.7,4.21,7731
6083,0.32,Good,E,VS2,64.1,54.0,4.32,4.36,2.78,658
11290,0.53,Premium,F,SI1,61.4,58.0,5.19,5.17,3.18,1324
15020,0.32,Ideal,F,VS1,61.9,56.0,4.35,4.4,2.71,702
21587,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
601,0.59,Very Good,G,SI1,63.0,57.0,5.35,5.38,3.38,1412
3164,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,758
14585,2.0,Good,G,SI1,59.1,61.0,8.14,8.18,4.82,17930
21096,0.7,Very Good,F,VS1,62.2,58.0,5.64,5.75,3.54,2889
15032,0.72,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,2843
19034,0.52,Very Good,G,SI1,59.6,62.0,5.18,5.23,3.1,1244
14110,0.91,Very Good,G,SI1,63.5,58.0,6.15,6.04,3.87,4081
24486,0.3,Premium,D,IF,62.1,59.0,4.27,4.29,2.66,1130
17373,0.3,Premium,E,IF,61.9,61.0,4.32,4.27,2.66,984
19279,1.7,Premium,F,SI2,60.1,58.0,7.74,7.67,4.63,11322
12481,0.4,Ideal,G,VS1,62.2,56.0,4.72,4.74,2.94,877
2449,1.2,Very Good,H,VS2,63.3,59.0,6.78,6.74,4.28,6833
12557,0.51,Very Good,D,SI1,63.5,56.0,5.08,5.06,3.22,1574
16961,0.73,Ideal,H,SI1,62.9,56.0,5.79,5.75,3.63,2269
12051,0.33,Ideal,H,SI2,61.4,56.0,4.85,4.79,2.95,554
12355,0.34,Ideal,D,SI1,62.0,55.0,4.53,4.5,2.8,750
19012,0.53,Premium,F,SI1,60.9,59.0,5.21,5.23,3.18,1428
20042,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
18996,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3170
320,0.73,Ideal,E,VS2,62.4,57.0,5.75,5.79,3.6,3201
9347,1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,6485
15246,1.62,Premium,G,VS2,62.3,58.0,7.49,7.54,4.68,13578
9787,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,734
600,0.7,Ideal,I,VVS1,62.3,55.0,5.7,5.64,3.53,2536
24193,1.08,Ideal,E,VS1,61.6,57.0,6.58,6.61,4.06,8674
14302,1.02,Very Good,D,IF,62.7,57.0,6.36,6.46,4.02,15306
